Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código da Unidade;Número da Turma; Turma;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Habilitação/Curso;Período;Sexo Feminino;Sexo Masculino;Total de Alunos; Médio na ETEC;Médio em outra ETEC;Médio fora do CPS;Médio Concluído;Aprovados;Promoção Parcial;Retidos por Frequência;Retidos por Rendimento; Retidos por Frequencia e Rendimento; Retenção Parcial;Desistências;Transferências Expedidas;Transferências Recebidas;Trancamentos
Metropolitana de Campinas;São João da Boa Vista;Espírito Santo do Pinhal;Supervisão Pedagógica Regional - Campinas Norte;Etec Doutor Carolino da Motta e Silva;047;234.670.305;2ª Série;Integrado;Recursos Naturais;Agropecuária;Agropecuária (Etim);Integral;11;26;37;0;0;0;0;33;4;0;0;0;0;0;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Espírito Santo do Pinhal;Supervisão Pedagógica Regional - Campinas Norte;Etec Doutor Carolino da Motta e Silva;047;234.669.679;1ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet (Etim);Integral;10;32;42;0;0;0;0;39;3;0;0;0;0;0;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Espírito Santo do Pinhal;Supervisão Pedagógica Regional - Campinas Norte;Etec Doutor Carolino da Motta e Silva;047;234.670.495;3ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet (Etim);Integral;6;28;34;0;0;0;0;34;0;0;0;0;0;0;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Espírito Santo do Pinhal;Supervisão Pedagógica Regional - Campinas Norte;Etec Doutor Carolino da Motta e Silva;047;234.670.180;2ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet (Etim);Integral;15;22;37;0;0;0;0;34;2;0;1;0;0;0;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Espírito Santo do Pinhal;Supervisão Pedagógica Regional - Campinas Norte;Etec Doutor Carolino da Motta e Silva;047;234.670.115;2ª Série;Integrado;Ambiente e Saúde;Química;Meio Ambiente (Etim);Integral;20;10;30;0;0;0;0;30;0;0;0;0;0;0;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Espírito Santo do Pinhal;Supervisão Pedagógica Regional - Campinas Norte;Etec Doutor Carolino da Motta e Silva;047;234.669.612;1ª Série;Integrado;Ambiente e Saúde;Química;Meio Ambiente (Etim);Integral;28;12;40;0;0;0;0;40;0;0;0;0;0;0;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Espírito Santo do Pinhal;Supervisão Pedagógica Regional - Campinas Norte;Etec Doutor Carolino da Motta e Silva;047;234.670.446;3ª Série;Integrado;Ambiente e Saúde;Química;Meio Ambiente (Etim);Integral;18;14;32;0;0;0;0;31;0;0;1;0;0;0;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Espírito Santo do Pinhal;Supervisão Pedagógica Regional - Campinas Norte;Etec Doutor Carolino da Motta e Silva (EE Cardeal Leme);047.01 - Ext/Etec;235.533.015;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;23;13;36;1;0;15;20;27;0;0;0;7;0;2;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Espírito Santo do Pinhal;Supervisão Pedagógica Regional - Campinas Norte;Etec Doutor Carolino da Motta e Silva (EE Cardeal Leme);047.01 - Ext/Etec;235.533.072;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;21;7;28;0;0;6;22;23;0;0;0;1;0;4;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Espírito Santo do Pinhal;Supervisão Pedagógica Regional - Campinas Norte;Etec Doutor Carolino da Motta e Silva (EE Cardeal Leme);047.01 - Ext/Etec;235.532.959;1º Módulo;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;16;24;40;0;0;10;30;29;1;0;0;5;0;5;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Espírito Santo do Pinhal;Supervisão Pedagógica Regional - Campinas Norte;Etec Doutor Carolino da Motta e Silva (EE Cardeal Leme);047.01 - Ext/Etec;235.533.031;3º Módulo;Técnico;Gestão e Negócios;Gestão;Finanças;Noite;16;14;30;0;0;11;19;27;0;0;0;2;0;1;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Espírito Santo do Pinhal;Supervisão Pedagógica Regional - Campinas Norte;Etec Doutor Carolino da Motta e Silva (EE Cardeal Leme);047.01 - Ext/Etec;235.532.975;2º Módulo;Técnico;Gestão e Negócios;Gestão;Logística;Noite;25;14;39;0;0;13;26;35;0;0;0;1;0;3;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Espírito Santo do Pinhal;Supervisão Pedagógica Regional - Campinas Norte;Etec Doutor Carolino da Motta e Silva (EE Cardeal Leme);047.01 - Ext/Etec;235.532.942;1º Módulo;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;14;26;40;3;0;11;26;33;0;0;0;3;0;4;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;234.383.701;3ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio;Manhã;27;13;40;0;0;0;0;39;0;0;0;0;0;0;1;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;234.383.750;3ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio;Manhã;34;6;40;0;0;0;0;37;0;0;0;0;0;0;3;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;235.497.096;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;19;11;30;0;0;3;27;26;0;0;0;0;0;4;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;235.495.009;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;25;15;40;1;0;9;30;33;1;0;0;4;0;2;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;235.495.983;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;23;15;38;2;0;7;29;34;0;0;0;2;0;1;0;0;1
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;235.497.112;3º Módulo;Técnico;Produção Alimentícia;Química;Alimentos;Tarde;23;7;30;1;0;3;26;26;0;0;0;0;0;2;0;0;2
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;235.495.991;2º Módulo;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;12;20;32;0;0;9;23;25;2;0;0;1;0;3;0;0;1
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;235.497.187;3º Módulo;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;9;19;28;4;0;4;20;26;0;0;0;0;0;2;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;235.497.476;4º Módulo;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;32;6;38;0;0;0;38;38;0;0;0;0;0;0;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;235.495.058;1º Módulo;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;36;4;40;0;0;6;34;37;0;1;0;0;0;2;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;235.495.108;1º Módulo;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Eventos;Noite;22;18;40;4;0;14;22;31;4;0;0;0;0;4;0;0;1
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;235.497.211;3º Módulo;Técnico;Ambiente e Saúde;Saúde;Farmácia;Tarde;27;3;30;5;2;5;18;29;0;0;0;0;0;1;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;235.496.056;2º Módulo;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;28;12;40;0;2;8;30;31;1;0;0;2;0;6;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;235.495.181;1º Módulo;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;35;5;40;0;0;9;31;37;0;0;0;0;0;3;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;235.497.245;3º Módulo;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;22;11;33;0;0;2;31;30;0;0;0;0;0;3;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;235.497.492;4º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;0;30;30;0;0;4;26;29;0;0;0;1;0;0;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;235.495.223;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;1;39;40;0;0;7;33;30;0;0;0;2;0;6;0;0;2
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;235.496.080;2º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;2;38;40;0;0;4;36;23;10;0;0;2;0;4;0;0;1
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;235.497.294;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;1;33;34;1;0;0;33;30;0;0;0;2;0;1;0;0;1
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;235.496.122;2º Módulo;Técnico;Produção Industrial;Química;Química;Tarde;19;14;33;2;1;0;30;26;0;0;0;1;0;4;0;0;2
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;235.497.518;4º Módulo;Técnico;Produção Industrial;Química;Química;Noite;15;22;37;4;5;5;23;36;0;0;0;0;0;1;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;235.496.130;2º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;21;15;36;0;0;6;30;32;0;0;0;0;0;2;0;0;2
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;235.497.385;3º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;18;14;32;2;0;1;29;31;0;0;0;0;0;0;0;0;1
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;235.497.427;3º Módulo;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Tarde;6;3;9;0;1;2;6;7;0;0;0;0;0;2;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;234.400.406;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração (Etim);Integral;35;5;40;0;0;0;0;31;8;0;0;0;0;0;1;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;234.383.875;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração (Etim);Integral;35;4;39;0;0;0;0;34;5;0;0;0;0;0;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;234.421.006;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração (Etim);Integral;34;5;39;0;0;0;0;39;0;0;0;0;0;0;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;234.400.463;2ª Série;Integrado;Gestão e Negócios;Gestão;Contabilidade (Etim);Integral;36;4;40;0;0;0;0;33;6;0;1;0;0;0;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;234.383.891;1ª Série;Integrado;Gestão e Negócios;Gestão;Contabilidade (Etim);Integral;35;5;40;0;0;0;0;35;3;0;0;0;0;0;2;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;234.400.638;2ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet (Etim);Integral;19;20;39;0;0;0;0;32;3;0;0;2;0;0;2;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;234.421.014;3ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet (Etim);Integral;17;21;38;0;0;0;0;36;0;0;0;0;0;0;2;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;234.383.909;1ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet (Etim);Integral;18;22;40;0;0;0;0;35;0;0;0;3;0;0;2;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;234.383.933;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecânica (Etim);Integral;2;38;40;0;0;0;0;33;2;0;0;4;0;0;1;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;234.421.022;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecânica (Etim);Integral;3;30;33;0;0;0;0;33;0;0;0;0;0;0;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;234.400.703;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecânica (Etim);Integral;2;37;39;0;0;0;0;32;0;0;0;2;0;5;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;234.383.941;1ª Série;Integrado;Produção Industrial;Química;Química (Etim);Integral;33;7;40;0;0;0;0;31;3;0;0;5;0;0;1;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;234.400.760;2ª Série;Integrado;Produção Industrial;Química;Química (Etim);Integral;33;7;40;0;0;0;0;36;2;0;0;2;0;0;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia (EE Oscar Villares);060.01 - Ext/Etec;235.549.524;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;26;10;36;1;1;2;32;30;0;0;0;3;0;3;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia (EE Oscar Villares);060.01 - Ext/Etec;235.549.532;1º Módulo;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;31;5;36;5;0;4;27;30;1;0;0;3;0;1;0;0;1
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia (EE Oscar Villares);060.01 - Ext/Etec;235.550.324;1º Módulo;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;29;7;36;0;0;8;28;29;0;0;0;0;0;7;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec João Baptista de Lima Figueiredo;009;234.329.019;2ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio;Manhã;22;13;35;0;0;0;0;34;0;0;0;0;0;0;1;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec João Baptista de Lima Figueiredo;009;234.562.403;3ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio;Manhã;19;17;36;0;0;0;0;36;0;0;0;0;0;0;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec João Baptista de Lima Figueiredo;009;234.329.183;3ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio;Manhã;20;16;36;0;0;0;0;35;0;0;0;0;0;0;1;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec João Baptista de Lima Figueiredo;009;234.328.813;1ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio;Manhã;28;5;33;0;0;0;0;31;1;0;1;0;0;0;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec João Baptista de Lima Figueiredo;009;235.488.996;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Automação Industrial;Noite;1;35;36;3;0;3;30;29;1;0;0;0;0;3;0;0;3
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec João Baptista de Lima Figueiredo;009;235.489.424;4º Módulo;Técnico;Controle e Processos Industriais;Indústria;Automação Industrial;Noite;0;14;14;1;0;2;11;13;0;0;1;0;0;0;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec João Baptista de Lima Figueiredo;009;235.489.135;2º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;3;33;36;7;0;8;21;32;0;0;0;0;0;3;0;0;1
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec João Baptista de Lima Figueiredo;009;235.489.606;4º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;1;25;26;8;0;3;15;22;0;0;0;0;0;2;0;0;2
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec João Baptista de Lima Figueiredo;009;235.489.036;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;0;36;36;1;0;4;31;34;0;0;0;0;0;2;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec João Baptista de Lima Figueiredo;009;235.489.358;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;0;25;25;1;0;2;22;21;0;0;0;0;0;3;1;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec João Baptista de Lima Figueiredo;009;235.489.119;2º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrônica;Noite;1;30;31;0;0;8;23;23;0;0;0;0;0;6;1;0;1
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec João Baptista de Lima Figueiredo;009;235.489.549;4º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrônica;Noite;0;21;21;1;0;2;18;21;0;0;0;0;0;0;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec João Baptista de Lima Figueiredo;009;235.489.317;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrônica;Noite;2;18;20;0;0;4;16;18;0;0;0;0;0;2;0;0;0
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec João Baptista de Lima Figueiredo;009;235.489.218;2º Módulo;Técnico;Informação e Comunicação;Informática;Manutenção e Suporte em Informática;Noite;7;25;32;12;0;11;9;29;0;0;1;0;0;0;0;0;2
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec João Baptista de Lima Figueiredo;009;235.489.655;4º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecatrônica;Noite;1;30;31;3;0;10;18;29;0;0;0;0;0;1;0;0;1
Metropolitana de Campinas;São João da Boa Vista;Mococa;Supervisão Pedagógica Regional - Ribeirão Preto/Franca/Barretos;Etec João Baptista de Lima Figueiredo;009;235.489.069;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecatrônica;Noite;1;35;36;0;0;15;21;28;1;0;0;0;0;6;0;0;1
